Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 128000
Cadastra-Filmes-OTIMIZADO 0 129000
Cadastra-Filmes-OTIMIZADO 0 130000
Cadastra-Filmes-OTIMIZADO 0 131000
Cadastra-Filmes-OTIMIZADO 0 132000
Cadastra-Filmes-OTIMIZADO 0 133000
Cadastra-Filmes-OTIMIZADO 0 134000
Cadastra-Filmes-OTIMIZADO 0 135000
Cadastra-Filmes-OTIMIZADO 0 136000
Cadastra-Filmes-OTIMIZADO 0 137000
Cadastra-Filmes-OTIMIZADO 0 138000
Cadastra-Filmes-OTIMIZADO 0 139000
Cadastra-Filmes-OTIMIZADO 0 140000
Cadastra-Filmes-OTIMIZADO 0 141000
Cadastra-Filmes-OTIMIZADO 0 142000
Cadastra-Filmes-OTIMIZADO 0 143000
Cadastra-Filmes-OTIMIZADO 0 144000
Cadastra-Filmes-OTIMIZADO 0 145000
Cadastra-Filmes-OTIMIZADO 0 146000
Cadastra-Filmes-OTIMIZADO 0 147000
Cadastra-Filmes-OTIMIZADO 0 148000
Cadastra-Filmes-OTIMIZADO 0 149000
Cadastra-Filmes-OTIMIZADO 0 150000
Cadastra-Filmes-OTIMIZADO 0 151000
Cadastra-Filmes-OTIMIZADO 0 152000
Cadastra-Filmes-OTIMIZADO 0 153000
Cadastra-Filmes-OTIMIZADO 0 154000
Cadastra-Filmes-OTIMIZADO 0 155000
Cadastra-Filmes-OTIMIZADO 0 156000
Cadastra-Filmes-OTIMIZADO 0 157000
Cadastra-Filmes-OTIMIZADO 0 158000
Cadastra-Filmes-OTIMIZADO 0 159000
Cadastra-Filmes-OTIMIZADO 0 160000
Cadastra-Filmes-OTIMIZADO 0 161000
Cadastra-Filmes-OTIMIZADO 0 162000
Cadastra-Filmes-OTIMIZADO 0 163000
Cadastra-Filmes-OTIMIZADO 0 164000
Cadastra-Filmes-OTIMIZADO 0 165000
Cadastra-Filmes-OTIMIZADO 0 166000
Cadastra-Filmes-OTIMIZADO 0 167000
