Method Time Sample
Cadastra-Filmes 52913 412000
Cadastra-Filmes 53526 413000
Cadastra-Filmes 53972 414000
Cadastra-Filmes 53627 415000
Cadastra-Filmes 56999 416000
Cadastra-Filmes 53846 417000
Cadastra-Filmes 54020 418000
Cadastra-Filmes 54189 419000
Cadastra-Filmes 54095 420000
Cadastra-Filmes 54450 421000
Cadastra-Filmes 56640 422000
Cadastra-Filmes 60880 423000
Cadastra-Filmes 60915 424000
Cadastra-Filmes 61474 425000
Cadastra-Filmes 59954 426000
Cadastra-Filmes 56476 427000
Cadastra-Filmes 55357 428000
Cadastra-Filmes 55701 429000
Cadastra-Filmes 55771 430000
Cadastra-Filmes 55999 431000
Cadastra-Filmes 56208 432000
Cadastra-Filmes 55735 433000
Cadastra-Filmes 55793 434000
Cadastra-Filmes 55890 435000
Cadastra-Filmes 55901 436000
Cadastra-Filmes 55946 437000
Cadastra-Filmes 56249 438000
Cadastra-Filmes 63221 439000
Cadastra-Filmes 64358 440000
Cadastra-Filmes 63665 441000
Cadastra-Filmes 63341 442000
Cadastra-Filmes 60177 443000
Cadastra-Filmes 60253 444000
Cadastra-Filmes 61194 445000
Cadastra-Filmes 64742 446000
Cadastra-Filmes 60555 447000
Cadastra-Filmes 58166 448000
Cadastra-Filmes 57717 449000
Cadastra-Filmes 58108 450000
Cadastra-Filmes 57791 451000
Cadastra-Filmes 57939 452000
Cadastra-Filmes 60396 453000
Cadastra-Filmes 57795 454000
Cadastra-Filmes 58485 455000
Cadastra-Filmes 58719 456000
Cadastra-Filmes 58650 457000
Cadastra-Filmes 59081 458000
Cadastra-Filmes 58770 459000
Cadastra-Filmes 58852 460000
Cadastra-Filmes 59420 461000
Cadastra-Filmes 61391 462000
Cadastra-Filmes 59808 463000
Cadastra-Filmes 59948 464000
Cadastra-Filmes 62843 465000
Cadastra-Filmes 62687 466000
Cadastra-Filmes 64021 467000
Cadastra-Filmes 60317 468000
Cadastra-Filmes 62199 469000
Cadastra-Filmes 63852 470000
Cadastra-Filmes 64348 471000
Cadastra-Filmes 66638 472000
